,FIPS,Per_Capita_Income,Poverty,Disability,NoHighSchoolDiploma,LifeExpectancy
3115,55135,26816.0,10.4,12.7,9.8,78.03
3116,55137,23195.0,11.2,16.4,13.6,79.22
3117,55139,27295.0,12.5,11.2,8.1,80.24
3118,55141,26302.0,11.2,11.2,8.6,80.83
3119,56001,24401.0,27.6,8.800000000000002,4.2,80.54
3120,56003,24960.0,10.8,16.5,11.0,77.76
3121,56005,34342.0,6.8,9.3,8.800000000000002,77.47
3122,56007,26673.0,15.0,13.1,10.6,77.3
3123,56009,30380.0,9.2,13.7,8.7,78.77
3124,56011,31183.0,5.0,13.9,5.6,79.94
3125,56013,24431.0,14.0,14.7,8.6,75.82
3126,56015,24900.0,17.4,13.3,10.3,79.81
3127,56017,27548.0,9.9,17.1,12.5,77.09
3128,56019,28062.0,8.1,14.0,5.1,79.51
3129,56021,29375.0,10.5,12.1,6.6,78.88
3130,56023,28077.0,7.9,11.1,6.6,80.03
3131,56025,30265.0,10.3,12.0,8.2,77.65
3132,56027,25867.0,17.6,16.4,8.3,78.86
3133,56029,28870.0,8.4,11.8,6.4,80.17
3134,56031,25302.0,15.2,15.8,7.5,78.82
3135,56033,29656.0,8.4,12.9,5.8,78.4
3136,56035,33532.0,7.8,8.6,5.3,80.48
3137,56037,30500.0,12.2,11.3,9.5,77.87
3138,56039,43628.0,8.5,6.5,4.3,83.46
3139,56041,25778.0,14.2,14.2,10.8,77.38
3140,56043,26922.0,14.2,16.4,10.9,78.86
3141,56045,29091.0,12.4,13.5,11.4,78.76
